Date,Close,High,Low,Open,Volume,Daily_Range,OC_Change
2024-07-31,220.1727752685547,221.89783756706774,218.73523091700034,219.53827220377053,50036300,3.162606650067403,0.2890170622255894
2024-08-01,216.4846954345703,222.55213120715743,215.15620716620225,222.44307529690366,62501000,7.39592404095518,-2.678608832565571
2024-08-02,217.97183227539062,223.66254232334134,215.84030263063204,217.2679231335739,105568600,7.822239692709303,0.323982082428232
2024-08-05,207.47276306152344,211.6664309709882,194.3167235143498,197.38018251460616,119548600,17.349707456638384,5.11326943684958
2024-08-06,205.45028686523438,208.18659343179937,199.34320096724198,203.53686913101606,69660500,8.843392464557382,0.9400840950278411
2024-08-07,208.01806640625,211.80525225793107,204.61751548926864,205.12313014700663,63516400,7.1877367686624325,1.4113163431001843
2024-08-08,211.4780731201172,212.36042911915672,207.03655197769595,211.27979376271134,47161100,5.32387714146077,0.09384681510459053
2024-08-09,214.3829345703125,214.91829038971974,210.1496011292121,210.27848952903548,42201600,4.768689260507642,1.9519091327267077
2024-08-12,215.9114532470703,217.8767166928247,213.99582080224636,214.46232494953352,38028100,3.88089589057833,0.6757029692174565
2024-08-13,219.62364196777344,220.23902400333975,217.38044783379533,217.38044783379533,44155300,2.8585761695444205,1.031920835719875
2024-08-14,220.07029724121094,221.37054778476931,218.06532277692483,218.92885985517657,41960600,3.3052250078444843,0.5213736493166958
2024-08-15,223.0479736328125,223.67329096872731,221.10255033510867,222.9288713384501,46414000,2.570740633618641,0.05342614155237489
2024-08-16,224.3680877685547,225.1422830006272,221.98593577772976,222.25393109506462,44340200,3.1563472228974376,0.9512347714496822
2024-08-19,224.20925903320312,224.30852103873067,221.38045847347976,224.0405257400108,40687800,2.9280625652509116,0.0753137373852353
2024-08-20,224.82464599609375,225.47973889834265,223.7725353535306,224.0901616619868,30299000,1.707203544812046,0.3277628650269947
2024-08-21,224.71548461914062,226.28373058529078,223.37553826276908,224.8346020684513,34765500,2.9081923225216997,-0.052980034307352236
2024-08-22,222.85935974121094,226.64100861280963,222.2340424758978,226.0950979165247,43695300,4.406966136911819,-1.4311403498489024
2024-08-23,225.15219116210938,226.52192810531062,222.66087229355688,223.98097823318813,38677300,3.8610558117537437,0.5229073192554289
2024-08-26,225.48963928222656,225.58890128123517,222.22412549030662,225.07276614784877,30602200,3.3647757909285474,0.18521704847398276
2024-08-27,226.33334350585938,227.14724957253156,223.21670725505913,224.31844891527626,35934600,3.9305423174724297,0.8982295483614569
2024-08-28,224.80479431152344,228.14971479709,224.0008084384826,226.22414704916858,38052200,4.148906358607405,-0.6274099189493917
2024-08-29,228.08026123046875,231.18697758967758,227.1770435151196,228.38796742499142,51906300,4.009934074557975,-0.13472959980859095
2024-08-30,227.29612731933594,228.68570457235603,225.78743262658827,228.4772755570311,52990800,2.8982719457677604,-0.5169653020483158
2024-09-03,221.11248779296875,227.2961293418145,219.52438650802387,226.84948058831634,50190600,7.771742833790626,-2.528986524663468
2024-09-04,219.20677185058594,220.12984491677884,215.86183603349318,220.01074262314262,43840200,4.26800888328566,-0.36542341658916466
2024-09-05,220.7253875732422,223.80231295165626,219.87178579311316,219.9809679444758,36615400,3.9305271585431,0.33840183345055974
2024-09-06,219.177001953125,223.56411324365834,218.13481142105056,222.2837029728863,48423000,5.429301822607783,-1.3976287861914185
2024-09-09,219.26632690429688,219.6236489368284,215.09757995493325,219.17700018247805,67180000,4.5260689818951505,0.04075551802627626
2024-09-10,218.4722442626953,219.8320457576339,215.11738873446274,217.2910961852286,51591000,4.714657023171156,0.5435786823312073
2024-09-11,221.00331115722656,221.4301044903715,216.26879790334314,219.81224273641337,44587100,5.161306587028349,0.5418571804671765
2024-09-12,221.11248779296875,221.8866830044339,218.1844402475294,220.84449248276735,37455600,3.7022427569044964,0.12135023481389808
2024-09-13,220.84445190429688,222.37298661536337,220.25884553186094,221.91641780288074,36766600,2.1141410835024317,-0.48304938823230853
2024-09-16,214.71047973632812,215.60377723416104,212.32832783334672,214.92882889414335,59357400,3.275449400814324,-0.10159137745209923
2024-09-17,215.17697143554688,215.28615358843467,212.904016801209,214.14471619981742,45519300,2.382136787225676,0.48203628557720696
2024-09-18,219.04795837402344,221.05293280374121,215.92138686335736,215.9313221513165,59894900,5.131545940383859,1.4433460563553273
2024-09-19,227.16708374023438,228.11002736409566,222.95864123060412,223.31596324984213,66781300,5.151386133491542,1.724516435971789
2024-09-20,226.5020751953125,231.3556905514529,225.92638886705737,228.2589097535001,318679900,5.42930168439554,-0.7696674623062124
2024-09-23,224.7849578857422,227.74278104335218,224.12986496132828,225.64847983003366,54146000,3.612916082023901,-0.38268458309221154
2024-09-24,225.67825317382812,227.64353192764617,224.05045616714196,226.94872814757065,43556100,3.593075760504206,-0.5598070472183534
2024-09-25,224.68569946289062,225.59885242729763,222.3531936181764,223.2564112941643,42308700,3.245658809121238,0.6402002793295263
2024-09-26,225.82713317871094,226.7998372114188,223.73283210674714,225.60876888531146,36636700,3.067005104671665,0.09678892113917811
2024-09-27,226.09512329101562,227.81226214161182,225.6087788258606,226.7601514881057,34026000,2.203483315751214,-0.29327383701494364
2024-09-30,231.266357421875,231.266357421875,227.9412771261621,228.3283747151782,54541900,3.325080295712894,1.286735698251128
2024-10-01,224.52688598632812,227.9412778656533,222.07526286618742,227.81225543239978,63285000,5.866014999465875,-1.4421390279622355
2024-10-02,225.09263610839844,225.67824256269316,221.360617941662,224.20925878310885,32880600,4.317624621031143,0.3939968090899096
2024-10-03,223.99090576171875,225.12242301224842,221.65839996957536,223.4648504260935,34044200,3.4640230426730625,0.23540853723625169
2024-10-04,225.11248779296875,226.3035561118749,222.46235586119454,226.20429410810965,37245100,3.841200250680373,-0.48266383246424754
2024-10-07,220.04054260253906,224.01078104684052,219.68322053674163,222.82963268641961,39505400,4.327560510098891,-1.251669291133079
2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.63110049734397,31855700,2.7096832140248353,0.6553728045932892
2024-10-09,227.83212280273438,228.04056698162543,223.15717559100585,223.55419337095574,33591100,4.883391390619579,1.9135983840303221
2024-10-10,227.33584594726562,227.7924300308487,225.47976432683006,226.08522629350668,28183500,2.3126657040186274,0.5531629263273381
2024-10-11,225.85693359375,227.70309500312143,225.64848941975737,227.5939128444124,31759200,2.054605583364065,-0.763192314308432
2024-10-14,229.57901000976562,230.0058033150611,226.89910245149323,226.99834931201846,39882100,3.106700863567852,1.1368631999169034
2024-10-15,232.1100311279297,235.72294688412148,230.64103225198252,231.87181141001133,64751400,5.081914632138961,0.10273767926758412
2024-10-16,230.05543518066406,230.3929017691756,228.12986736523644,229.87678174389526,34082200,2.263034403939173,0.0777170427624286
2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800,3.305224978952026,-0.548343751642359
2024-10-18,233.25149536132812,234.4227083661851,232.2688559498539,234.4227083661851,46431500,2.1538524163312047,-0.49961584908722306
2024-10-21,234.72047424316406,235.08773156933626,232.7055796017645,232.7055796017645,36254500,2.382151967571758,0.8658557499341912
2024-10-22,234.10508728027344,234.4624093106695,230.86934872103873,232.14974382855843,38846600,3.593060589630767,0.842276807834439
2024-10-23,229.0430145263672,233.3904297884605,226.06533615950997,232.33831918874512,52287000,7.325093628950526,-1.418321641425372
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,2.3920719799661185,0.25654909454763586
2024-10-25,229.6881866455078,231.48471683213373,227.86188088691335,228.03061417648678,38802300,3.6228359452203733,0.7269078649843645
2024-10-28,231.66339111328125,232.98349712196287,230.81972458948547,231.58399967772363,36087100,2.1637725324773953,0.03428191743302964
2024-10-29,231.931396484375,232.58648944554818,230.59145013134693,231.36564539627622,35417200,1.9950393142012501,0.24452683419345897
2024-10-30,228.38795471191406,231.73287549326048,227.8420439394486,230.8792736886572,47070900,3.8908315538118927,-1.0790570053952573
2024-10-31,224.2291259765625,228.11995749798112,223.69313535160188,227.63359787833264,64370100,4.426822146379237,-1.4955928885286016
2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.32586653780092,65276700,5.042203907565067,0.8779483326646665
2024-11-04,220.3581085205078,221.13230364643434,218.07523400035532,219.34570882983752,44944500,3.0570696460790145,0.46155436368973374
2024-11-05,221.7873992919922,222.28367900181775,219.49458945583885,220.14968230766976,28111300,2.7890895459788965,0.743910673481525
2024-11-06,221.06285095214844,224.387931303672,219.54423614319148,220.95366880237512,54561100,4.843695160480507,0.04941404701044919
2024-11-07,225.7874298095703,226.18446269494834,222.89909318788202,222.95864433437472,42137700,3.2853695070663207,1.268748957296857
2024-11-08,225.51913452148438,227.2083389148385,224.9726232043034,225.72779283046052,38328800,2.2357157105350893,-0.09243802296550138
2024-11-11,222.80645751953125,224.26712634517858,220.0937933412938,223.5715733715174,42005600,4.173333003884778,-0.34222412109374756
2024-11-12,222.80645751953125,224.15782408060912,221.94198562097503,223.1244332571579,40398300,2.215838459634085,-0.14251049649061817
2024-11-13,223.69082641601562,225.2111120360391,221.34580821096,222.58787261698694,48566200,3.86530382507911,0.49551387776034206
2024-11-14,226.7711639404297,227.41703140021204,223.57160465201176,223.59148192887395,44923900,3.845426748200282,1.4220944304878396
2024-11-15,223.5715789794922,225.4793879673537,222.84621765747355,224.96268496170848,47923700,2.6331703098801427,-0.6183718790754441
2024-11-18,226.5724334716797,228.28151537171908,223.74052045447314,223.82001439888424,44633700,4.540994917245939,1.2297466248439168
2024-11-19,226.8307647705078,228.6988344551977,225.22105418122663,225.53901477922054,36211800,3.4777802739710637,0.5727390414256114
2024-11-20,227.54620361328125,228.4702922716314,224.45594670445817,226.61216873586113,35169600,4.014345567173223,0.4121733102995132
2024-11-21,227.0692596435547,228.6988476019872,224.27710117470866,227.42697481306035,42108300,4.421746427278549,-0.15728792497007033
2024-11-22,228.41065979003906,229.25526960886552,226.6121530455377,226.6121530455377,38168300,2.6431165633278226,0.7936497316363952
2024-11-25,231.39161682128906,231.7692092379923,228.28149797848934,229.99057974831032,90152800,3.4877112595029587,0.6091715036815681
2024-11-26,233.56771850585938,234.07449047305911,231.84870566104107,231.84870566104107,45986200,2.2257848120180483,0.7414373265173526
2024-11-27,233.43856811523438,234.19375305105456,232.3256831511884,232.98149686010998,33498400,1.868069899866157,0.1961835000995084
2024-11-29,235.8233184814453,236.3002669685808,232.48464874765904,233.31931239062584,28481400,3.815618220921749,1.0732099564168258
2024-12-02,238.06895446777344,239.26133321145704,235.654388648958,235.76369091824088,48137100,3.606944562499052,0.9777856550150393
2024-12-03,241.1095428466797,241.21884512379424,237.38334952948236,238.2875760799829,38861000,3.8354955943118796,1.1842693660829284
2024-12-04,241.4672393798828,242.5602620666903,239.71841824290905,241.32812877991805,44383900,2.841843823781261,0.05764375693296404
2024-12-05,241.49705505371094,242.98753231090083,240.59284370740727,242.4410361127995,40033900,2.394688603493563,-0.3893652140017127
2024-12-06,241.29833984375,243.0769846168902,240.5431701206591,241.36790273028285,36870600,2.533814496231088,-0.02882027218448484
2024-12-09,245.18350219726562,245.67039687977774,240.21524480725012,240.29473874492055,44649200,5.455152072527625,2.034486263777348
2024-12-10,246.19703674316406,246.63424582967986,243.7824557106041,245.32261857013248,36914800,2.8517901190757584,0.356436018059871
2024-12-11,244.92514038085938,249.2077755123232,244.69658964103184,246.3858091597837,45205800,4.51118587129136,-0.5928380306907436
2024-12-12,246.38583374023438,247.1608807008323,244.12029436088807,245.32261935264157,32777500,3.040586339944241,0.43339435654095937
2024-12-13,246.5547637939453,247.7073880681415,244.676762972136,246.24673423955153,33155300,3.030625096005508,0.12508980285364074
2024-12-16,249.44625854492188,249.78411156803347,246.07778066556844,246.41563368868003,51694800,3.7063309024650266,1.2298833523163208
2024-12-17,251.8707733154297,252.21855739876366,248.19426586582333,248.49236434269267,51356400,4.024291532940339,1.3595624886396505
2024-12-18,246.4752655029297,252.6657103008961,246.1672359539693,250.55917390522964,56774100,6.498474346926798,-1.6299177310684434
2024-12-19,248.20419311523438,250.400169527173,245.5213371883983,245.92873792847348,60882300,4.878832338774714,0.9252498125789158
2024-12-20,252.8743896484375,253.3811464831127,244.13025293349912,246.4653249902114,147495300,9.25089354961358,2.6003920261321314
2024-12-23,253.64942932128906,254.02700659111463,251.84097626600598,253.15260355822258,40858800,2.1860303251086464,0.19625544279745769
2024-12-24,256.5608215332031,256.5707374276886,253.66927695641888,253.868019379837,23234700,2.9014604712697007,1.0607094820152057
2024-12-26,257.3755798339844,258.44874034869076,255.99442012888886,256.55086249805703,27237100,2.4543202198019003,0.321463482093572
2024-12-27,253.96737670898438,257.05764856283577,251.45343969164696,256.19314630806485,42355300,5.604208871188803,-0.8687857700939647
2024-12-30,250.59890747070312,251.890657464443,249.15811581542044,250.6287158030117,35557500,2.7325416490225507,-0.011893422592481665
2024-12-31,248.8302001953125,251.6720440162376,247.84647977817443,250.83738041728796,39480700,3.82556423806318,-0.8001918289197392
2025-01-02,242.30194091796875,247.51861164989126,240.2848294479123,247.34967754084445,55740700,7.233782201978954,-2.0407290088511147
2025-01-03,241.81503295898438,242.62981931594805,240.3543640210219,241.81503295898438,40244100,2.275455294926161,0.0
2025-01-06,243.4446258544922,245.7598357483754,241.6560500607284,242.75900387005615,45045600,4.10378568764699,0.2824290648362682
2025-01-07,240.6723175048828,243.99110961427562,239.81777667580207,241.4374181829594,40856000,4.17333293847355,-0.3168939942427611
2025-01-08,241.15921020507812,242.16280789951685,238.52603985831155,240.3841632667122,37628900,3.6367680412053005,0.3224201327713916
2025-01-10,235.34634399414062,238.63532775588945,231.5207799769646,238.48627094630749,61710900,7.114547778924845,-1.3166070062262745
2025-01-13,232.91189575195312,233.180185891021,228.26161420500546,232.04742383507855,49630700,4.918571686015554,0.3725410532844261
2025-01-14,231.7990264892578,234.62099318079112,230.99417118008773,233.25969544364762,39435300,3.6268220007033847,-0.6261986030684331
2025-01-15,236.35987854003906,237.4429702030776,232.94171493841435,233.1503884256181,39832000,4.501255264663257,1.3765750664596819
2025-01-16,226.81089782714844,236.4990004602556,226.58236221549976,235.8432019589194,71759100,9.91663824475583,-3.8297920214568064
2025-01-17,228.5199737548828,230.8153063545454,227.02949646555186,230.6463874145182,68488300,3.7858098889935548,-0.9219366856216047
2025-01-21,221.22657775878906,222.99527628303537,217.9872792040061,222.57794445660952,98070400,5.0079970790292805,-0.6071431296212257
2025-01-22,222.4090118408203,222.6971640978084,218.39465138442915,218.39465138442915,64126500,4.302512713379258,1.8381221476550185
2025-01-23,222.24009704589844,225.58869773276695,220.88873040600683,223.3132424800993,60234800,4.699967326760117,-0.4805561113539818
2025-01-24,221.3656768798828,224.19758968028435,220.00437919561992,223.35297985225768,54697900,4.193210484664434,-0.8897588801767559
2025-01-27,228.40072631835938,230.67618150163648,222.5580508531902,222.5978054024586,94863400,8.118130648446282,2.606908412870045
2025-01-28,236.74740600585938,238.66516132615985,229.3447052045828,229.3844597561093,75707600,9.320456121577052,3.209871434873426
2025-01-29,237.84043884277344,238.33726462451705,232.52439691334908,232.63369919180946,45486100,5.812867711167968,2.2381708536006033
2025-01-30,236.0816650390625,239.26134692510684,235.7040877651042,237.1548105184623,55658300,3.557259160002644,-0.45250841720382007
2025-01-31,234.5017547607422,245.62071750771995,231.95800933839706,245.62071750771995,100959800,13.662708169322883,-4.526883098380448
2025-02-03,226.56246948242188,230.35822543026035,224.2671369795404,228.52991033796462,73063300,6.091088450719951,-0.8609117522661127
2025-02-04,231.3220672607422,231.64997406812495,225.21110156992967,225.80729852188347,45067300,6.4388724981952805,2.4422455673301773
2025-02-05,230.99415588378906,231.19288314320298,226.82082278842498,227.07916670947125,39620300,4.372060354778,1.724063563843666
2025-02-06,231.73939514160156,232.31571480889477,228.9670990724139,229.82163993606684,29925300,3.348615736480866,0.8344537120473992
2025-02-07,226.1848907470703,232.51444580894437,225.81722939017394,231.1233398047693,39707200,6.697216418770438,-2.13671585996919
2025-02-10,226.45346069335938,229.378010419489,226.00582893863492,228.36338248973718,33115600,3.372181480854067,-0.8363520348817898
2025-02-11,231.39735412597656,233.99363668198936,226.93096309298542,227.00058728303875,53718400,7.062673589003936,1.93689668188199
2025-02-12,235.625,235.71453849328682,229.4675323792709,229.98480349517558,45243300,6.247006114015932,2.452421385721136
2025-02-13,240.26052856445312,241.06626881430705,234.33186254170715,235.66481592241834,53614100,6.734406272599898,1.9501055446255955
2025-02-14,243.3143768310547,244.25938055012708,239.7233505557091,239.9819785190441,40896200,4.536029994417987,1.3886035662240925
2025-02-18,243.18505859375,243.89131830963376,240.56887710589865,242.86673323889264,48822500,3.32244120373511,0.1310699701898852
2025-02-19,243.58294677734375,244.7169542759842,241.88194311867716,243.37405904734027,32204200,2.8350111573070365,0.08582990760032082
2025-02-20,244.53790283203125,245.4829065325138,243.00598867544505,243.6525813389452,32316900,2.4769178570687416,0.36335403804094407
2025-02-21,244.25938415527344,247.38287960480025,243.93111682470231,244.6572756706751,53197400,3.451762780097937,-0.16263220225555103
2025-02-24,245.80125427246094,247.55199828948733,243.1353323966777,243.64264638435856,51326400,4.416665892809618,0.8859729280304516
2025-02-25,245.74156188964844,248.68601093773057,243.62276739789988,246.69652285022872,48013300,5.063243539830694,-0.3870994813980592
2025-02-26,239.09666442871094,243.6923767743236,237.87313357927937,243.04579925662603,44433600,5.819243195044237,-1.624852122519219
2025-02-27,236.05274963378906,241.1856322165831,235.81400561415145,238.15166004001364,41153600,5.371626602431633,-0.8813335190995192
2025-02-28,240.56887817382812,240.8175641664438,228.9900589647863,235.70458076540925,56833400,11.827505201657488,2.0637262935760203
2025-03-03,236.7789306640625,242.74739510665418,234.86902386386396,240.51916291712755,47184000,7.878371242790223,-1.5550662191327211
2025-03-04,234.68995666503906,238.80821160759587,233.4465266012979,236.46061504010896,53798100,5.361685006297961,-0.7488174615335229
2025-03-05,234.50094604492188,235.30668622205877,228.02515316620742,234.18262069274581,47227600,7.281533055851355,0.1359303910915372
2025-03-06,234.09310913085938,236.60981025581015,231.93451645578955,233.20778757123546,45170400,4.675293800020597,0.37962778552302356
2025-03-07,237.81346130371094,240.10136041796665,233.5261018066448,233.87426828677374,46273600,6.575258611321857,1.6843208300739636
2025-03-10,226.28436279296875,234.91874867921032,223.04150278970278,234.3019970725287,72071200,11.877245889507549,-3.4219231503511596
2025-03-11,219.67926025390625,224.65298022983382,216.30707871737093,222.63365113389432,76137400,8.345901512462888,-1.3270190130472528
2025-03-12,215.83956909179688,220.58450266635003,213.78045671174684,218.98296406915986,62547500,6.804045954603197,-1.435451835591298
2025-03-13,208.5779266357422,215.70029772842102,207.3245545879158,214.81497612462363,61368300,8.375743140505222,-2.903451892135794
2025-03-14,212.36788940429688,212.82546311709572,208.47843695256688,210.13965751241793,60107600,4.347026164528842,1.0603576299001412
2025-03-17,212.87521362304688,214.0888025037831,208.8663965620962,212.18883784213668,48073400,5.222405941686901,0.32347402808287384
2025-03-18,211.5720977783203,214.01915944879542,210.37840804794794,213.03437263106773,42432400,3.6407514008474777,-0.6864032478363368
2025-03-19,214.10870361328125,217.6101915579757,212.6265295918345,213.0940604852241,54385400,4.983661966141199,0.47614800982568917
2025-03-20,212.97470092773438,216.3468825511506,211.10457731145533,212.86527847830126,48862900,5.24230523969527,0.051404555132398284
2025-03-21,217.12278747558594,217.68978368973626,210.16952111998106,210.44804823896536,94127800,7.520262569755204,3.171680275714111
2025-03-24,219.56985473632812,220.31591279023903,217.43116105321957,219.83843988574125,44299500,2.8847517370194566,-0.12217387894160885
2025-03-25,222.573974609375,222.92214108802088,218.92326587520165,219.6096416779903,34493600,3.998875212819229,1.3498191193860412
2025-03-26,220.3656463623047,223.83730853242594,219.3112201065871,222.33523531503357,34466100,4.52608842583885,-0.8858645144293542
2025-03-27,222.67344665527344,223.80745418869535,219.40073045135125,220.22636977863218,37094800,4.406723737344095,1.1111643347256834
2025-03-28,216.75469970703125,222.63364006926244,216.5358548246797,220.50488863250547,39818600,6.097785244582752,-1.7007282463130795
2025-03-31,220.96249389648438,224.43414081005062,215.09349507460487,215.86939419548492,65299300,9.340645735445747,2.359343120399597
2025-04-01,222.0169219970703,222.50433685640354,217.749461617725,218.65468232589998,36412700,4.754875238678551,1.5376938812400938
2025-04-02,222.71322631835938,224.0063965120705,219.85831598824518,220.15674221426906,35905900,4.148080523825314,1.1612109074552894
2025-04-03,202.1220245361328,206.39942653372108,200.19221885499383,204.45966369883956,103419000,6.207207678727258,-1.1433253485880688
2025-04-04,187.389892578125,198.82944937179326,186.35535024633944,192.87092693410324,125910900,12.474099125453819,-2.8418147012125377
2025-04-07,180.50625610351562,193.12954493623218,173.70219548773406,176.26863687444822,160466300,19.42734944849812,2.4040687578958
2025-04-08,171.51376342773438,189.33957458197378,168.32064359895526,185.71870692843436,120859500,21.01893098301852,-7.648633643660774
2025-04-09,197.8048553466797,199.55559936553783,170.98654976711688,171.04623198001363,184395900,28.569049598420946,15.644088184177447
2025-04-10,189.41915893554688,193.7562435722064,182.0381599544528,188.0762635840202,121880000,11.718083617753592,0.7140163920402142
2025-04-11,197.10850524902344,198.4911987157403,185.08205468111316,185.12185293864357,87435900,13.409144034627133,6.475006661883781
2025-04-14,201.45555114746094,211.82078139531484,200.10269875392328,210.32866545443895,101352900,11.718082641391561,-4.218689966870013
2025-04-15,201.07754516601562,202.44033954558066,198.74984792281177,200.7990180691496,51343900,3.6904916227688886,0.13870939188064021
2025-04-16,193.24891662597656,199.64511311117855,191.35889396287376,197.31741584829123,59732400,8.286219148304781,-2.061905790131958
2025-04-17,195.94467163085938,197.78495412822454,193.39812938355274,196.16351652823,52164700,4.386824744671799,-0.11156248687004026
2025-04-21,192.14476013183594,192.78139570274652,188.8123615658979,192.25418258208256,46742500,3.96903413684862,-0.0569155109017763
2025-04-22,198.69017028808594,200.53043756485187,194.93998119085117,195.08918671811182,52976400,5.590456374000695,1.8458140251398198
2025-04-23,203.52462768554688,206.9067512010516,201.7340854567431,204.9172632087338,52929200,5.172665744308517,-0.6796086876137674
2025-04-24,207.27479553222656,207.73238443559362,201.87334307751462,203.81309077731203,47311000,5.859041358078997,1.6984702708310453
2025-04-25,208.18003845214844,208.6475693809006,205.11622488486222,205.28532955589748,38222300,3.531344496038372,1.4100904835787382
2025-04-28,209.03550720214844,210.38835967290976,206.3696005213303,208.89624364686077,38743100,4.018759151579445,0.06666637602306286
2025-04-29,210.09988403320312,211.12446912484504,207.27479957627347,207.59312493762445,36827600,3.849669548571569,1.207534737160433
2025-04-30,211.3831024169922,212.4574277707069,205.5837430092506,208.19992461631293,52286500,6.873684761456275,1.5289043963610789
2025-05-01,212.1988067626953,213.43227966302132,207.80202473083082,207.98108655162656,57365700,5.630254932190496,2.027934501641234
2025-05-02,204.27069091796875,205.9020705063368,201.09745506032002,205.0067917796952,101010600,4.804615446016783,-0.35906169514494524
2025-05-05,197.8446502685547,203.0272736250085,197.1682315771274,202.03252954096354,69018500,5.859042047881104,-2.0728737505411114
2025-05-06,197.4666290283203,199.59538061408486,195.98447015970467,197.1682179665783,51216500,3.610910454380189,0.15134846012179543
2025-05-07,195.21852111816406,198.3917570874617,192.23428894820486,198.12317194216024,68536700,6.157468139256849,-1.4660833437717002
2025-05-08,196.45201110839844,198.99855348942916,193.65676753221484,196.68079799363124,50478900,5.341785957214313,-0.11632395615977512
2025-05-09,197.4865264892578,199.48595647897335,196.50172445806652,197.95405738682032,36453900,2.9842320209068305,-0.23618151794126316
2025-05-12,209.95706176757812,210.4351760021984,205.93303241640405,210.1363584051843,63775800,4.502143585794357,-0.08532394820531346
2025-05-13,212.08859252929688,212.55673652410627,208.17412935394688,209.59847136477597,51909300,4.382607170159389,1.1880435712659387
2025-05-14,211.49095153808594,213.0945900165101,209.74786689625498,211.59054725566685,49325800,3.3467231202551204,-0.04707002220688459
2025-05-15,210.61444091796875,212.11848379882832,208.71198473801002,210.11641669484823,45029500,3.4064990608183052,0.23702299465910068
2025-05-16,210.42520141601562,211.73003772257164,208.94109887256835,211.52086084946143,54737900,2.788938850003291,-0.5179911943652592
2025-05-19,207.9550018310547,208.65223273202483,203.45285841572866,207.0884445111699,46140500,5.199374316296172,0.4184479350985885
2025-05-20,206.04258728027344,207.64622592622177,204.2198167548668,206.84938410987283,42496600,3.426409171354976,-0.39004072120942035
2025-05-21,201.29144287109375,206.2218800326306,199.91690624087693,204.35927415345975,59211800,6.3049737917536675,-1.5011950375505203
2025-05-22,200.5643310546875,201.94883789272,198.91088686006037,199.91690559460176,46742400,3.0379510326596346,0.3238472795285323
2025-05-23,194.49838256835938,196.91877297523902,192.6955373289648,192.9046989896,78432900,4.223235646274219,0.8261507299235296
2025-05-27,199.4188690185547,199.94677348688452,196.64984031499387,197.51641281084125,56288500,3.2969331718906574,0.9631889221962522
